2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00003e50' type='258' header_size='16' size='56'>
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=12)
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.CALL_PHONE''
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00003e88' type='259' header_size='16' size='24'>
2026-08-16 02:18:02.945 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
